Timestamp,Open,High,Low,Close,Volume
2017-01-02 05:30:00,8210.1,8306.85,8133.8,8243.8,0
2017-01-09 05:30:00,8259.35,8461.05,8227.75,8400.35,0
2017-01-16 05:30:00,8390.95,8460.3,8340.95,8349.35,0
2017-01-23 05:30:00,8329.6,8672.7,8327.2,8641.25,0
2017-01-30 05:30:00,8635.55,8757.6,8537.5,8740.95,0
2017-02-06 05:30:00,8785.45,8822.1,8715.0,8793.55,0
2017-02-13 05:30:00,8819.8,8896.45,8712.85,8821.7,0
2017-02-20 05:30:00,8818.55,8982.15,8809.8,8939.5,0
2017-02-27 05:30:00,8943.7,8992.5,8860.1,8897.55,0
2017-03-06 05:30:00,8915.1,8977.85,8891.95,8934.55,0
2017-03-13 05:30:00,9091.65,9218.4,9060.5,9160.05,0
2017-03-20 05:30:00,9166.95,9167.6,9019.3,9108.0,0
2017-03-27 05:30:00,9093.45,9191.7,9024.65,9173.75,0
2017-04-03 05:30:00,9220.6,9273.9,9188.1,9198.3,0
2017-04-10 05:30:00,9225.6,9246.4,9144.95,9150.8,0
2017-04-10 05:30:00,9225.6,9246.4,9144.95,9150.8,0
2017-04-17 05:30:00,9144.75,9217.9,9075.15,9119.4,0
2017-04-24 05:30:00,9135.35,9367.15,9130.55,9304.05,0
2017-05-01 05:30:00,9339.85,9377.1,9269.9,9285.3,0
2017-05-08 05:30:00,9311.45,9450.65,9297.95,9400.9,0
2017-05-15 05:30:00,9433.55,9532.6,9390.75,9427.9,0
2017-05-22 05:30:00,9480.25,9604.9,9341.65,9595.1,0
2017-05-29 05:30:00,9560.05,9673.5,9547.7,9653.5,0
2017-06-05 05:30:00,9656.3,9709.3,9608.15,9668.25,0
2017-06-12 05:30:00,9646.7,9654.15,9560.8,9588.05,0
2017-06-19 05:30:00,9626.4,9698.85,9565.3,9574.95,0
2017-06-26 05:30:00,9594.05,9615.4,9448.75,9520.9,0
2017-07-03 05:30:00,9587.95,9700.7,9543.55,9665.8,0
2017-07-10 05:30:00,9719.3,9913.3,9646.45,9886.35,0
2017-07-17 05:30:00,9908.15,9928.2,9792.05,9915.25,0
2017-07-17 05:30:00,9908.15,9928.2,9792.05,9915.25,0
2017-07-24 05:30:00,9936.8,10114.8,9919.6,10014.5,0
2017-07-31 05:30:00,10034.7,10137.8,9988.35,10066.4,0
2017-08-07 05:30:00,10074.8,10088.1,9685.55,9710.8,0
2017-08-14 05:30:00,9755.75,9947.8,9752.1,9837.4,0
2017-08-21 05:30:00,9864.25,9884.35,9740.1,9857.05,0
2017-08-28 05:30:00,9907.15,9983.45,9783.75,9974.4,0
2017-09-04 05:30:00,9984.15,9988.4,9861.0,9934.8,0
2017-09-11 05:30:00,9971.75,10132.0,9968.8,10085.4,0
2017-09-18 05:30:00,10133.1,10179.0,9952.8,9964.4,0
2017-09-25 05:30:00,9960.1,9960.5,9687.55,9788.6,0
2017-10-02 05:30:00,9893.3,9989.35,9831.05,9979.7,0
2017-10-09 05:30:00,9988.2,10191.9,9955.8,10167.5,0
2017-10-16 05:30:00,10207.4,10251.8,10123.3,10146.5,0
2017-10-23 05:30:00,10176.7,10366.2,10124.5,10323.0,0
2017-10-23 05:30:00,10176.7,10366.2,10124.5,10323.0,0
2017-10-30 05:30:00,10353.8,10461.7,10324.0,10452.5,0
2017-11-06 05:30:00,10431.8,10490.5,10254.1,10321.8,0
2017-11-13 05:30:00,10322.0,10343.6,10094.0,10283.6,0
2017-11-20 05:30:00,10287.2,10404.5,10261.5,10389.7,0
2017-11-27 05:30:00,10361.0,10409.5,10108.5,10121.8,0
2017-12-04 05:30:00,10175.0,10270.8,10033.3,10265.7,0
2017-12-11 05:30:00,10310.5,10373.1,10141.5,10333.2,0
2017-12-18 05:30:00,10263.1,10501.1,10074.8,10493.0,0
2017-12-25 05:30:00,10512.3,10552.4,10460.5,10530.7,0
2018-01-01 05:30:00,10531.7,10566.1,10404.7,10558.8,0
2018-01-08 05:30:00,10591.7,10690.4,10588.5,10681.2,0
2018-01-15 05:30:00,10718.5,10906.8,10666.8,10894.7,0
2018-01-22 05:30:00,10883.2,11110.1,10881.4,11069.7,0
